"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SIE00115176","2014-09-12","46.2","15.2","242.0","CELJE MEDLOG, SI","  677",",,E","  195",",,E","  121",",,E"
"SIE00115176","2014-09-13","46.2","15.2","242.0","CELJE MEDLOG, SI","   19",",,E","  165",",,E","  120",",,E"
"SIE00115176","2014-09-14","46.2","15.2","242.0","CELJE MEDLOG, SI","  113",",,E","  212",",,E","  122",",,E"
"SIE00115176","2014-09-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    6",",,E","  200",",,E","  120",",,E"
"SIE00115176","2014-09-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    9",",,E","  196",",,E","  133",",,E"
"SIE00115176","2014-09-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  202",",,E","  130",",,E"
"SIE00115176","2014-09-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  206",",,E","  105",",,E"
"SIE00115176","2014-09-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  239",",,E","  104",",,E"
"SIE00115176","2014-09-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    4",",,E","  256",",,E","  158",",,E"
"SIE00115176","2014-09-21","46.2","15.2","242.0","CELJE MEDLOG, SI","  162",",,E","  264",",,E","  145",",,E"
"SIE00115176","2014-09-22","46.2","15.2","242.0","CELJE MEDLOG, SI","   26",",,E","  203",",,E","  113",",,E"
"SIE00115176","2014-09-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  204",",,E","   60",",,E"
"SIE00115176","2014-09-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  202",",,E","   53",",,E"
"SIE00115176","2014-09-25","46.2","15.2","242.0","CELJE MEDLOG, SI","   50",",,E","  160",",,E","   71",",,E"
"SIE00115176","2014-09-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","  188",",,E","   62",",,E"
"SIE00115176","2014-09-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  220",",,E","   95",",,E"
"SIE00115176","2014-09-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  227",",,E","  106",",,E"
"SIE00115176","2014-09-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  247",",,E","   71",",,E"
"SIE00115176","2014-09-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  244",",,E","   83",",,E"
"SIE00115176","2014-10-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    3",",,E","  198",",,E","  115",",,E"
"SIE00115176","2014-10-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    2",",,E","  196",",,E","  114",",,E"
"SIE00115176","2014-10-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  205",",,E","   94",",,E"
"SIE00115176","2014-10-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  172",",,E","   98",",,E"
"SIE00115176","2014-10-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  181",",,E","   95",",,E"
"SIE00115176","2014-10-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  180",",,E","   90",",,E"
"SIE00115176","2014-10-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  209",",,E","   80",",,E"
"SIE00115176","2014-10-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","  223",",,E","  130",",,E"
"SIE00115176","2014-10-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  246",",,E","  142",",,E"
"SIE00115176","2014-10-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  249",",,E","  146",",,E"
"SIE00115176","2014-10-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  255",",,E","  106",",,E"
"SIE00115176","2014-10-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  248",",,E","  115",",,E"
"SIE00115176","2014-10-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  247",",,E","  144",",,E"
"SIE00115176","2014-10-14","46.2","15.2","242.0","CELJE MEDLOG, SI","   75",",,E","  243",",,E","  143",",,E"
"SIE00115176","2014-10-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  206",",,E","  131",",,E"
"SIE00115176","2014-10-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  216",",,E","  140",",,E"
"SIE00115176","2014-10-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  242",",,E","  120",",,E"
"SIE00115176","2014-10-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  220",",,E","  105",",,E"
"SIE00115176","2014-10-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  231",",,E","   67",",,E"
"SIE00115176","2014-10-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  233",",,E","  105",",,E"
"SIE00115176","2014-10-21","46.2","15.2","242.0","CELJE MEDLOG, SI","  402",",,E","  222",",,E","  110",",,E"
"SIE00115176","2014-10-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  157",",,E","   40",",,E"
"SIE00115176","2014-10-23","46.2","15.2","242.0","CELJE MEDLOG, SI","  110",",,E","   92",",,E","   36",",,E"
"SIE00115176","2014-10-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    8",",,E","  120",",,E","   78",",,E"
"SIE00115176","2014-10-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  124",",,E","   33",",,E"
"SIE00115176","2014-10-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  104",",,E","   20",",,E"
"SIE00115176","2014-10-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  117",",,E","   18",",,E"
"SIE00115176","2014-10-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  113",",,E","    9",",,E"
"SIE00115176","2014-10-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   91",",,E","  -16",",,E"
"SIE00115176","2014-10-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  138",",,E","   25",",,E"
"SIE00115176","2014-10-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  138",",,E","   -5",",,E"
"SIE00115176","2014-11-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  156",",,E","   13",",,E"
"SIE00115176","2014-11-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  121",",,E","   34",",,E"
"SIE00115176","2014-11-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  165",",,E","   38",",,E"
"SIE00115176","2014-11-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  186",",,E","  118",",,E"
"SIE00115176","2014-11-05","46.2","15.2","242.0","CELJE MEDLOG, SI","  194",",,E","  214",",,E","  136",",,E"
"SIE00115176","2014-11-06","46.2","15.2","242.0","CELJE MEDLOG, SI","  237",",,E","  192",",,E","  129",",,E"
"SIE00115176","2014-11-07","46.2","15.2","242.0","CELJE MEDLOG, SI","   47",",,E","  151",",,E","  121",",,E"
"SIE00115176","2014-11-08","46.2","15.2","242.0","CELJE MEDLOG, SI","   25",",,E","  144",",,E","   95",",,E"
"SIE00115176","2014-11-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  125",",,E","   88",",,E"
"SIE00115176","2014-11-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  188",",,E","   94",",,E"
"SIE00115176","2014-11-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  186",",,E","   80",",,E"
"SIE00115176","2014-11-12","46.2","15.2","242.0","CELJE MEDLOG, SI","  132",",,E","  160",",,E","   95",",,E"
"SIE00115176","2014-11-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    2",",,E","  130",",,E","   95",",,E"
"SIE00115176","2014-11-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  123",",,E","   96",",,E"
"SIE00115176","2014-11-15","46.2","15.2","242.0","CELJE MEDLOG, SI","   22",",,E","  145",",,E","   64",",,E"
"SIE00115176","2014-11-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  179",",,E","   69",",,E"
"SIE00115176","2014-11-17","46.2","15.2","242.0","CELJE MEDLOG, SI","  220",",,E","  140",",,E","   70",",,E"
"SIE00115176","2014-11-18","46.2","15.2","242.0","CELJE MEDLOG, SI","   21",",,E","  142",",,E","   54",",,E"
"SIE00115176","2014-11-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  120",",,E","   22",",,E"
"SIE00115176","2014-11-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  125",",,E","    5",",,E"
"SIE00115176","2014-11-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   72",",,E","   15",",,E"
"SIE00115176","2014-11-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  110",",,E","   23",",,E"
"SIE00115176","2014-11-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   52",",,E","   -2",",,E"
"SIE00115176","2014-11-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    2",",,E","   52",",,E","   38",",,E"
"SIE00115176","2014-11-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    2",",,E","   51",",,E","   31",",,E"
"SIE00115176","2014-11-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   56",",,E","   34",",,E"
"SIE00115176","2014-11-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    3",",,E","   45",",,E","   25",",,E"
"SIE00115176","2014-11-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    2",",,E","   52",",,E","   29",",,E"
"SIE00115176","2014-11-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   52",",,E","   35",",,E"
"SIE00115176","2014-11-30","46.2","15.2","242.0","CELJE MEDLOG, SI","   44",",,E","   53",",,E","   38",",,E"
"SIE00115176","2014-12-01","46.2","15.2","242.0","CELJE MEDLOG, SI","   73",",,E","   50",",,E","   24",",,E"
"SIE00115176","2014-12-02","46.2","15.2","242.0","CELJE MEDLOG, SI","   19",",,E","   33",",,E","   19",",,E"
"SIE00115176","2014-12-03","46.2","15.2","242.0","CELJE MEDLOG, SI","   34",",,E","   35",",,E","   16",",,E"
"SIE00115176","2014-12-04","46.2","15.2","242.0","CELJE MEDLOG, SI","   15",",,E","   46",",,E","   29",",,E"
"SIE00115176","2014-12-05","46.2","15.2","242.0","CELJE MEDLOG, SI","   18",",,E","   55",",,E","   35",",,E"
"SIE00115176","2014-12-06","46.2","15.2","242.0","CELJE MEDLOG, SI","   90",",,E","   60",",,E","   45",",,E"
"SIE00115176","2014-12-07","46.2","15.2","242.0","CELJE MEDLOG, SI","   60",",,E","   68",",,E","   40",",,E"
"SIE00115176","2014-12-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   75",",,E","   32",",,E"
"SIE00115176","2014-12-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   47",",,E","   -9",",,E"
"SIE00115176","2014-12-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   59",",,E","  -48",",,E"
"SIE00115176","2014-12-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   75",",,E","  -30",",,E"
"SIE00115176","2014-12-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   80",",,E","  -48",",,E"
"SIE00115176","2014-12-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  125",",,E","   48",",,E"
"SIE00115176","2014-12-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  131",",,E","   98",",,E"
"SIE00115176","2014-12-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  142",",,E","   52",",,E"
"SIE00115176","2014-12-16","46.2","15.2","242.0","CELJE MEDLOG, SI","   92",",,E","   66",",,E","    4",",,E"
"SIE00115176","2014-12-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   80",",,E","   32",",,E"
"SIE00115176","2014-12-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  109",",,E","   -4",",,E"
"SIE00115176","2014-12-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  145",",,E","   42",",,E"
"SIE00115176","2014-12-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  135",",,E","   17",",,E"
"SIE00115176","2014-12-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  115",",,E","   -9",",,E"
"SIE00115176","2014-12-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   72",",,E","  -29",",,E"
"SIE00115176","2014-12-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  121",",,E","   10",",,E"
"SIE00115176","2014-12-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  102",",,E","    6",",,E"
"SIE00115176","2014-12-25","46.2","15.2","242.0","CELJE MEDLOG, SI","   32",",,E","  108",",,E","  -14",",,E"
"SIE00115176","2014-12-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   79",",,E","  -25",",,E"
"SIE00115176","2014-12-27","46.2","15.2","242.0","CELJE MEDLOG, SI","  260",",,E","   -2",",,E","  -69",",,E"
"SIE00115176","2014-12-28","46.2","15.2","242.0","CELJE MEDLOG, SI","   26",",,E","   -2",",,E","  -47",",,E"
"SIE00115176","2014-12-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   -5",",,E"," -130",",,E"
"SIE00115176","2014-12-30","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -40",",,E"," -210",",,E"
"SIE00115176","2014-12-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -44",",,E"," -179",",,E"
"SIE00115176","2015-01-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  -20",",,E"," -140",",,E"
"SIE00115176","2015-01-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   55",",,E"," -102",",,E"
"SIE00115176","2015-01-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    2",",,E","   15",",,E","  -69",",,E"
"SIE00115176","2015-01-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   99",",,E","  -25",",,E"
"SIE00115176","2015-01-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   46",",,E","  -52",",,E"
"SIE00115176","2015-01-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   30",",,E","  -52",",,E"
"SIE00115176","2015-01-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   15",",,E","  -73",",,E"
"SIE00115176","2015-01-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   11",",,E","  -81",",,E"
"SIE00115176","2015-01-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   79",",,E","  -56",",,E"
"SIE00115176","2015-01-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   93",",,E","  -17",",,E"
"SIE00115176","2015-01-11","46.2","15.2","242.0","CELJE MEDLOG, SI","  166",",,E","  114",",,E","  -18",",,E"
"SIE00115176","2015-01-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   35",",,E","  -35",",,E"
"SIE00115176","2015-01-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  123",",,E","  -18",",,E"
"SIE00115176","2015-01-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","  120",",,E","   55",",,E"
"SIE00115176","2015-01-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   98",",,E","  -21",",,E"
"SIE00115176","2015-01-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  135",",,E","   90",",,E"
"SIE00115176","2015-01-17","46.2","15.2","242.0","CELJE MEDLOG, SI","   33",",,E","  153",",,E","   68",",,E"
"SIE00115176","2015-01-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   83",",,E","   19",",,E"
"SIE00115176","2015-01-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   81",",,E","    8",",,E"
"SIE00115176","2015-01-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   40",",,E","  -14",",,E"
"SIE00115176","2015-01-21","46.2","15.2","242.0","CELJE MEDLOG, SI","   33",",,E","   42",",,E","   26",",,E"
"SIE00115176","2015-01-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    4",",,E","   69",",,E","   35",",,E"
"SIE00115176","2015-01-23","46.2","15.2","242.0","CELJE MEDLOG, SI","  164",",,E","   59",",,E","   33",",,E"
"SIE00115176","2015-01-24","46.2","15.2","242.0","CELJE MEDLOG, SI","   13",",,E","   62",",,E","   20",",,E"
"SIE00115176","2015-01-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   60",",,E","    5",",,E"
"SIE00115176","2015-01-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   46",",,E","  -34",",,E"
"SIE00115176","2015-01-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   30",",,E","  -49",",,E"
"SIE00115176","2015-01-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   66",",,E","  -60",",,E"
"SIE00115176","2015-01-29","46.2","15.2","242.0","CELJE MEDLOG, SI","   54",",,E","   48",",,E","  -55",",,E"
"SIE00115176","2015-01-30","46.2","15.2","242.0","CELJE MEDLOG, SI","  132",",,E","   31",",,E","   -1",",,E"
"SIE00115176","2015-01-31","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   60",",,E","  -65",",,E"
"SIE00115176","2015-02-01","46.2","15.2","242.0","CELJE MEDLOG, SI","   16",",,E","   27",",,E","  -43",",,E"
"SIE00115176","2015-02-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   36",",,E","  -79",",,E"
"SIE00115176","2015-02-03","46.2","15.2","242.0","CELJE MEDLOG, SI","   33",",,E","  -11",",,E","  -89",",,E"
"SIE00115176","2015-02-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    4",",,E","   21",",,E","  -15",",,E"
"SIE00115176","2015-02-05","46.2","15.2","242.0","CELJE MEDLOG, SI","   47",",,E","   12",",,E","  -14",",,E"
"SIE00115176","2015-02-06","46.2","15.2","242.0","CELJE MEDLOG, SI","   26",",,E","   20",",,E","  -24",",,E"
"SIE00115176","2015-02-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","    7",",,E"," -138",",,E"
"SIE00115176","2015-02-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","   20",",,E"," -155",",,E"
"SIE00115176","2015-02-09","46.2","15.2","242.0","CELJE MEDLOG, SI","   15",",,E","   13",",,E"," -106",",,E"
"SIE00115176","2015-02-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   56",",,E","  -26",",,E"
"SIE00115176","2015-02-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   75",",,E","  -25",",,E"
"SIE00115176","2015-02-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   55",",,E","    4",",,E"
"SIE00115176","2015-02-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   59",",,E","  -21",",,E"
"SIE00115176","2015-02-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   80",",,E","   -5",",,E"
"SIE00115176","2015-02-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  100",",,E","  -15",",,E"
"SIE00115176","2015-02-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   96",",,E","   -6",",,E"
"SIE00115176","2015-02-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   40",",,E","  -45",",,E"
"SIE00115176","2015-02-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   49",",,E","  -24",",,E"
"SIE00115176","2015-02-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   97",",,E","  -60",",,E"
"SIE00115176","2015-02-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  132",",,E","  -55",",,E"
"SIE00115176","2015-02-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    3",",,E","   91",",,E","  -14",",,E"
"SIE00115176","2015-02-22","46.2","15.2","242.0","CELJE MEDLOG, SI","  219",",,E","   50",",,E","  -10",",,E"
"SIE00115176","2015-02-23","46.2","15.2","242.0","CELJE MEDLOG, SI","   48",",,E","   76",",,E","   24",",,E"
"SIE00115176","2015-02-24","46.2","15.2","242.0","CELJE MEDLOG, SI","  148",",,E","   61",",,E","   40",",,E"
"SIE00115176","2015-02-25","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   72",",,E","   40",",,E"
"SIE00115176","2015-02-26","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  116",",,E","   16",",,E"
"SIE00115176","2015-02-27","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  105",",,E","  -24",",,E"
"SIE00115176","2015-02-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   88",",,E","   16",",,E"
"SIE00115176","2015-03-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  115",",,E","   -5",",,E"
"SIE00115176","2015-03-02","46.2","15.2","242.0","CELJE MEDLOG, SI","   11",",,E","  107",",,E","   55",",,E"
"SIE00115176","2015-03-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  130",",,E","  -10",",,E"
"SIE00115176","2015-03-04","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","  113",",,E","  -27",",,E"
"SIE00115176","2015-03-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   91",",,E","   39",",,E"
"SIE00115176","2015-03-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   95",",,E","  -19",",,E"
"SIE00115176","2015-03-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  107",",,E","  -49",",,E"
"SIE00115176","2015-03-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  107",",,E","  -54",",,E"
"SIE00115176","2015-03-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  107",",,E","  -49",",,E"
"SIE00115176","2015-03-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  145",",,E","  -43",",,E"
"SIE00115176","2015-03-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    3",",,E","  101",",,E","  -20",",,E"
"SIE00115176","2015-03-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  109",",,E","   -6",",,E"
"SIE00115176","2015-03-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  118",",,E","  -15",",,E"
"SIE00115176","2015-03-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  103",",,E","  -25",",,E"
"SIE00115176","2015-03-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  102",",,E","  -10",",,E"
"SIE00115176","2015-03-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  108",",,E","   17",",,E"
"SIE00115176","2015-03-17","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  127",",,E","    8",",,E"
"SIE00115176","2015-03-18","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  143",",,E","  -36",",,E"
"SIE00115176","2015-03-19","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  141",",,E","   -5",",,E"
"SIE00115176","2015-03-20","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  145",",,E","  -37",",,E"
"SIE00115176","2015-03-21","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  150",",,E","  -32",",,E"
"SIE00115176","2015-03-22","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  151",",,E","   55",",,E"
"SIE00115176","2015-03-23","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  139",",,E","   32",",,E"
"SIE00115176","2015-03-24","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  176",",,E","  -21",",,E"
"SIE00115176","2015-03-25","46.2","15.2","242.0","CELJE MEDLOG, SI","  136",",,E","  106",",,E","    6",",,E"
"SIE00115176","2015-03-26","46.2","15.2","242.0","CELJE MEDLOG, SI","   32",",,E","  143",",,E","   85",",,E"
"SIE00115176","2015-03-27","46.2","15.2","242.0","CELJE MEDLOG, SI","   96",",,E","  105",",,E","   69",",,E"
"SIE00115176","2015-03-28","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  160",",,E","   38",",,E"
"SIE00115176","2015-03-29","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  180",",,E","   -5",",,E"
"SIE00115176","2015-03-30","46.2","15.2","242.0","CELJE MEDLOG, SI","   12",",,E","  180",",,E","   76",",,E"
"SIE00115176","2015-03-31","46.2","15.2","242.0","CELJE MEDLOG, SI","   26",",,E","  171",",,E","   38",",,E"
"SIE00115176","2015-04-01","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  132",",,E","   23",",,E"
"SIE00115176","2015-04-02","46.2","15.2","242.0","CELJE MEDLOG, SI","    3",",,E","  145",",,E","  -35",",,E"
"SIE00115176","2015-04-03","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  137",",,E","  -15",",,E"
"SIE00115176","2015-04-04","46.2","15.2","242.0","CELJE MEDLOG, SI","   19",",,E","   83",",,E","    0",",,E"
"SIE00115176","2015-04-05","46.2","15.2","242.0","CELJE MEDLOG, SI","    1",",,E","   95",",,E","   32",",,E"
"SIE00115176","2015-04-06","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","   90",",,E","  -37",",,E"
"SIE00115176","2015-04-07","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  117",",,E","  -10",",,E"
"SIE00115176","2015-04-08","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  142",",,E","   16",",,E"
"SIE00115176","2015-04-09","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  157",",,E","    2",",,E"
"SIE00115176","2015-04-10","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  211",",,E","   -5",",,E"
"SIE00115176","2015-04-11","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  214",",,E","   45",",,E"
"SIE00115176","2015-04-12","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  230",",,E","   90",",,E"
"SIE00115176","2015-04-13","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  245",",,E","   32",",,E"
"SIE00115176","2015-04-14","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  191",",,E","   90",",,E"
"SIE00115176","2015-04-15","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  250",",,E","   39",",,E"
"SIE00115176","2015-04-16","46.2","15.2","242.0","CELJE MEDLOG, SI","    0",",,E","  250",",,E","   72",",,E"
"SIE00115176","2015-04-17","46.2","15.2","242.0","CELJE MEDLOG, SI","   75",",,E","  189",",,E","  123",",,E"
"SIE00115176","2015-04-18","46.2","15.2","242.0","CELJE MEDLOG, SI","   68",",,E","  125",",,E","   35",",,E"
